,Function,Original Comment,Predicted comment
538,endif endif reparse point ifndef file attribute reparse point define file attribute reparse endif ifndef io reparse tag symlink define io reparse tag endif record all output and all keyboard mouse input define mch write dump ,updated for version 7 4 039 problem ms windows and earlier can't handle to a directory properly solution add stat symlink aware and symlink aware ken takata , updated time version checks key 333 to use at existing tests header
539,fkmap int c if p ri dec cursor chg c chg l x chg c chg l x if p ri inc cursor fkmap int c if p ri dec cursor else ,patch 7 4 1412 problem compiler warning for indent dominique pelle solution fix the indent , fix popup and filters any types in 100 exception implementations
540,set curbuf buf t buf int action set bufref prevbuf set bufref buf autocommands may delete the buffer and or the buffer we to go autocommands may delete the current buffer and or the buffer we want to go to in those cases don t close the buffer if apply autocmds event bufleave null null false curbuf bufref valid set curbuf buf t buf int action endif win t previouswin curwin if prevbuf curbuf u sync false close buffer prevbuf curwin w buffer curwin null prevbuf ,patch 8 2 0156 various typos in source files and tests problem various typos in source files and tests solution fix the typos emir sari closes , patch 8 1 9104 possible in 16 is not easy on standardcharsets static problem with pattern not be used for 'listchars' solution add lines for x11 jason franklin
541,static char features static int included patches add new patch number below this line 732 731 ,patch 8 2 0732 vim9 storing value in dict messes up stack problem vim9 storing value in dict messes up stack solution correct item count of stack , patch 8 2 1591 illegal memory access with setinputsizes name should wrong problem illegal memory access memory leaks when deleted length solution use a number per item closes 5036
542,static char features static int included patches add new patch number below this line 383 382 ,patch 8 1 0383 missing source file rename problem missing source file rename solution update the dependency , patch 8 1 2317 using many ifdefs for xxd 2 2 2 problem illusorypan in ruby what and ruby interface memory steve romani solution make current s390x some bt it
543,dict get number check dict t d char u key return tv get number di di tv get a bool item number or true false from a dictionary returns def if the entry doesn t exist varnumber t dict get bool dict t d char u key int def dictitem t di di dict find d key 1 if di null return def return tv get bool di di tv return an allocated string with the string representation of a dictionary may return null ,patch 8 2 1478 vim9 cannot use true for some popup options problem vim9 cannot use true for some popup options solution add dict get bool closes 6725 , patch 8 2 1640 title the match left is recognized problem preprocessor 'showbreak' width does not s nice solution rephrase of popup 762
544,static char features static int included patches add new patch number below this line 1006 1005 ,patch 7 4 1006 problem the fix in patch 7 3 192 is not tested solution add a test one for each regexp engine elias diem , patch 8 1 0419 ci changes for xterm problem tiny static exe in lua flags solution drop the stdout dominique pelle closes 2106
545,static char features static int included patches add new patch number below this line 1800 1799 ,patch 8 0 1800 x11 getting color is slow problem x11 getting color is slow solution avoid using sprintf and put the rgb values in directly , patch 8 1 1302 leftover files is a bit commented work problem unstructured stuff on macos but not installed honored solution use the one argument when appropriate closes pager
546,static char features static int included patches add new patch number below this line 1149 1148 ,patch 8 2 1149 vim9 eval command not handled properly problem vim9 eval command not handled properly solution compile the eval command closes , updated for version 7 4 684 problem compiler warnings solution add type cast to unused prototype matthew loh
547,get tabpage arg exarg t eap else tab number eap line2 if unaccept arg0 eap cmdlinep if unaccept arg0 skipwhite eap cmdlinep tab number if tab number unaccept arg0 ,patch 8 1 0794 white space before causes problems problem white space before causes problems solution skip whitespace ozaki kiichi closes , patch 8 2 0184 compiler warnings for dev wrong argument problem some test for situations defined between compiler warning solution let comment in one initialization as null
548,enum windows toplevel hwnd hwnd lparam lparam struct enum windows s ew struct enum windows s lparam if ew hwnd ew lparam false return false if ew hwnd ew lparam return true return hwnd enum windows child lparam ,patch 8 1 0465 client server test fails problem client server test fails solution change logic in , add rename value to std optimization to check add a simple go to add warnings for pointing the aliasing and s390x  a 426 test for gcc 3 review fixes fixes
549,ifndef h define h include h int const char s const char p return s p 0 0 endif ,2010 09 17 shujing zhao pearly zhao oracle com c added librtld makefile libctf makefile added include types various h include types off h update , updated for version 7 4 668 problem helpgrep triggers the string then returns an empty function command christian brabandt solution correct proper line of memory
550,next for item void arg void void char u arg t t void t t void intresult listitem t item ,updated for version 7 3 1232 problem python inconsistencies in variable names solution rename variables zyx , updated for version 7 3 004 problem warnings reported by solution handle type type add unused sergey puntaier
551,ex gui exarg t eap of the argument ending up after the shell prompt msg clr eos force gui start ifdef feat channel ifdef feat job channel channel gui register all endif ,patch 7 4 1537 problem too many feature flags for pipes jobs and channels solution only use feat job channel , patch 8 1 regdeletekeyex too many ifdefs problem some tag numbers is not respected lcd47 solution make unused time into true the list change feat sep
552,find word t int mode endif if 0 disabled see below c mi endif mi if flags wf mi ,patch 7 4 1763 problem coverity useless assignment solution add if 0 , patch 7 4 1448 problem compiler warning with appveyor nowait solution remove unused initialization in android casts mike williams
553,static char features static int included patches add new patch number below this line 287 286 ,patch 8 2 0287 vim9 return in try block not tested catch not tested problem vim9 return in try block not tested catch with pattern not tested solution add tests make it work , updated for version 7 3 158 problem linebreak attribute one situations not depends on freeing systems solution check for lua 3 window filetypes ken takata
554,static char features static int included patches add new patch number below this line 1888 1887 ,patch 7 4 1888 problem wrong computation of remaining wait time in realwaitforchar solution remember the original waiting time , patch 8 2 1508 ruby warns for wrong pointer when cpp possible problem illegal memory access error when using report cesar wu solution undefine limit closes 6036
555,inline boost constexpr bool is power of 2 t n boost noexcept return n t 0 n n t 1 t 0 aligns the a size argument up to me an integer multiple of a alignment which must be a power of 2 inline boost constexpr std size t align size std size t size std size t alignment boost noexcept return size alignment 1u alignment 1u returns an integer the four characters inline boost constexpr uint32 t make unsigned char c1 unsigned char c2 unsigned char c3 unsigned char boost noexcept ,working on the windows implementation of reliable interprocess queue removed unused keywords ported to boost align implementation of size alignment function , merge fix function integrate given a test for 1 implementations with the gamma config and sign test doesn't fail when better comment svn r85870
556,static char features static int included patches add new patch number below this line 2016 2015 ,patch 8 1 2016 terminal altscreen test now fails on ms windows problem terminal altscreen test now fails on ms windows solution skip the test on ms windows , patch 8 0 1326 terminal test depends on some systems problem lua test fails on some systems solution ignore creating part to be null
557,parse compl arg endif return ok int cmdcomplete str to type char u complete str int i for i 0 command complete i expand 0 i if strcmp complete str command complete i name 0 return command complete i expand return expand nothing endif static void ,patch 7 4 2011 problem it is not easy to get a list of command arguments solution add getcompletion yegappan lakshmanan , patch 8 0 1254 multiignore returns position at value of tab is not referenced problem code for native setsize is not be wrong solution filtered call when www
558,set var if v di tv v type var string vim free v di tv vval v string vim clear v di tv vval v string if copy tv v type var string v di tv vval v string vim strsave tv get string tv char u val tv get string tv careful when assigning to v errmsg and tv get string causes an error message the variable will be set if v di tv vval v string null v di tv vval v string vim strsave val else take over the string to avoid an extra alloc free ,patch 8 1 crash when setting v errmsg to empty list problem crash when setting v errmsg to empty list franklin solution separate getting value and assigning result , patch 8 2 1824 vim9 no test for ex name and test problem no test for partial gui solution allow no test to ex result 8
559,set bool option opt idx varp value opt flags ifdef feat beval else if int varp p beval if p beval true if p beval old value gui mch enable beval area ballooneval else else if p beval old value gui mch disable beval area ballooneval endif ,updated for version 7 3 355 problem gtk warnings when using netrw vim ivan krasilnikov solution do not remove the beval event handler twice , updated for version 7 3 377 problem write ctrl ' is less matching a match in the column register 265 solution don't set the cursor when using zero is freed in blowfish christian brabandt
560,do sleep long msec longwait now cursor on out flush out flush cursor false false for done 0 got int done msec done wait now wait now msec done 1000l 1000l msec done ,patch 8 1 0442 gui cursor not drawn after redraw sleep problem gui cursor not drawn after redraw sleep solution flush the output closes , patch 8 1 0895 uint8 code are spread out by code problem missing macro names from missing argument tables problem various c doesn't fully being defined solution define zero and 4769
561,cxotransformnum transformnum return case cxo transform timestamp tz return case cxo transform json return default break ,added support for new json data type available in oracle client and database 21 and higher , patch 8 0 0542 test fails with tiny version problem building test fails on tiny build chdiza solution comment define value if not needed
562,static int dpiconn dpiconn conn uint32 t mode while 1 acquire the new session params 0 if dpioci conn env handle conn handle authinfo connectstring connectstringlength params tag params taglength params params ,ensure that the flag is always reset when acquiring a connection from the pool , eliminate setting optimized type of the schema about requested https github com oracle odpi issues vc2017
563,do sub eap for a match in this line again skip match true else matchcol search for a match at next column search for a match at next column ifdef feat mbyte if has mbyte matchcol mb ptr2len sub firstline matchcol else endif matchcol goto skip ,updated for version 7 3 192 problem ex command s g splits multi byte characters into bytes dominique pelle solution advance over whole character instead of one byte , updated for version 7 3 644 problem building warnings from usr lld solution add the ifdefs
564,bufferobject self pyint n pyint start pyint end if end 1 end self buf b ml ml line count if n 0 n end start 1 if n 0 n end start pyerr setstring pyexc indexerror line number out of range rbasitem bufferobject self pyint n pyobject val pyint start pyint end if end 1 end self buf b ml ml line count if n 0 n end start 1 if n 0 n end start pyerr setstring pyexc indexerror line number out of range ,updated for version 7 3 943 problem python negative were failing solution fix negative add tests zyx , patch 8 1 1979 argument info for a expression fails problem default space after extended padding for sun's text solution skip name when reset the files
565,static char features static int included patches add new patch number below this line 1420 1419 ,patch 7 4 1420 problem missing makefile solution type the path correctly , patch 8 0 1925 start test doesn't work under valgrind problem version tags is still not adjusted job computation solution fix appdir
566,get env tv arg rettv evaluate if evaluate if len 0 return fail can t be an environment variable return fail invalid empty name cc name len name len nul f eval argvars rettv typval t argvars typval t rettv char u s char u s p s get tv string chk argvars 0 if s null s skipwhite s p s if s null eval1 s rettv true fail if p null aborting emsg2 e invexpr2 p need clr eos false rettv v type var number rettv vval v number 0 ,updated for version 7 4 574 problem no error for eval ' ' solution check for empty name yasuhiro matsumoto , patch 7 4 1099 problem tiny useless prototypes messages solution use co dominique pelle
567,static char features static int included patches add new patch number below this line 835 834 ,patch 7 4 835 problem comparing utf 8 sequences does not handle different byte sizes correctly solution get the byte size of each character dominique pelle , patch 7 4 1333 problem no corruption stats between prototypes without libvterm solution add f
568,static char features static int included patches add new patch number below this line 2345 ,patch 8 1 files are not recognized as javascript problem files are not recognized as javascript solution add the pattern closes , updated for line on getting values in an error message found by copyright forgeot d'arc
569,static char features static int included patches add new patch number below this line 959 958 ,patch 8 2 0959 using is a bit slow problem using is a bit slow solution process a list of entries yegappan lakshmanan closes , patch 8 2 modifyotherkeys vim9 star is not optimal problem vim9 some script is not fully tested solution add a few more tests evaluate tests as a few more appveyor ken takata closes points
570,nv char u ptr if len find ident under cursor ptr find ident 0 find decl ptr len nchar d thisblock 0 fail find decl ptr len nchar d thisblock search start fail clearopbeep oap ifdef feat folding else if fdo flags fdo search keytyped oap op type op nop ,patch 7 4 1748 problem gd does not find match in first column of first line gary johnson solution accept match at the cursor , patch 8 2 1121 crash when passing autocommand prompt to be wrong problem line after cmdline may deletes wrong when blob sometimes solution correct the empty pointer closes gpm 'wrapmargin' closes 2524
571,static char features static int included patches add new patch number below this line 1732 1731 ,patch 8 2 1732 stuck when win execute for a popup causes an error problem stuck when win execute for a popup causes an error solution disable the filter callback on error issue , patch 8 1 evalfunc some files used to quickfix vim file problem amiga build files are not enough solution define fourth endif and all commands yegappan lakshmanan
572,error macos 9 is no longer supported in vim 7 endif avoid a conflict for the definition of boolean between mac header files and x11 header files define no x11 includes include vim h import h ,updated for version 7 3 problem conflict for defining boolean in mac header files solution define no x11 includes rainer muller , fixed root in instrumentation code unreachable code accidentally prevent big serde
573,vim vsnprintf typval signed switch length modifier case 0 case 0 str arg l sprintf tmp str arg l f int arg break case h str arg l sprintf tmp str arg l f int arg tmp str arg l f short int arg break case l str arg l sprintf tmp str arg l f long arg vim vsnprintf typval unsigned switch length modifier case 0 case 0 str arg l sprintf tmp str arg l f uint arg break case h str arg l sprintf tmp str arg l f uint arg tmp str arg l f unsigned short uint arg break case l str arg l sprintf tmp str arg l f ulong arg ,patch 8 2 0364 printf test failing on haiku problem printf test failing on haiku solution make a difference between int and short dominique pelle closes , patch 8 0 1773 maxwidth problem clang interface does not ld lilydjwg solution check for a process 'cpo' takuya dominique pelle add a code
574,include string include type traits include vector include algorithm if cplusplus defined msc ver msc ver 1600 ,fix compilation with vs 2013 missing header , tanh package fix introduced to scroll z 4825
575,static char features static int included patches add new patch number below this line 1768 1767 ,patch 8 2 1768 cannot use the help menu from a terminal window problem cannot use the help menu from a terminal window solution add commands yee cheng chin closes , patch 8 2 1548 space position in check for line not work problem vim9 optional checking memory when init is not set solution check for white comment yegappan lakshmanan closes 5402
576,list func head fp indent msg puts msg putchar if fp uf flags fc abort msg puts abort if fp uf flags fc range msg puts range if fp uf flags fc dict msg puts dict msg clr eos if p verbose 0 last set msg fp uf script id ,updated for version 7 3 1136 problem func foo does not show attributes solution add abort dict and range yasuhiro matsumoto , patch 8 0 0069 when running test always fsync under self units problem unix does not don't check syntax wait for a matched solution use mark while lisp similar and 'wincolor'
577,static char features static int included patches add new patch number below this line 1506 1505 ,patch 8 1 1506 syntax error in travis config problem syntax error in travis config solution set in another section , patch 8 2 0616 windows compiler warns for uninitialized problem unused variable prototype solution add endif to ready
578,static char features iconv endif insert expand ifdef feat ipv6 ipv6 else ipv6 endif ifdef feat job channel job else static char features static int included patches add new patch number below this line 574 ,patch 8 2 0574 ipv6 feature not shown in version output problem ipv6 feature not shown in version output solution add ipv6 in version output ozaki kiichi closes , patch 8 0 1286 clientserver test 42 is still always supported problem soon delete matching depending on some width fails solution handle lf from vim names and check for the was null ken takata closes 5620
579,static char features static int included patches add new patch number below this line 390 389 ,patch 8 2 0390 terminal postponed scrollback test is flaky problem terminal postponed scrollback test is flaky solution add delay in between sending keys rename dump files , patch 8 0 1433 popup mode test still fails on mac problem terminal test hangs on ms windows solution implement xxd only use the 1991 with outputwrite
580,punbkpt struct ps prochandle p uintptr t addr lookup with if this is not so bkpt bkpt by addr p addr false if bkpt dprintf i punbkpt called with which is not a known breakpoint n p pid addr puntrace p orig state return if bkpt in handler bkpt pending 1 puntrace p orig state punbkpt struct ps prochandle p uintptr t addr pwait p 0 bkpt bkpt by addr p addr true if bkpt dprintf i punbkpt called with which is not a known breakpoint n p pid addr return p num bkpts ,detect removal of breakpoints in the right place we were checking too after a null and , go include changes overload from c warnings
581,static char features static int included patches add new patch number below this line 147 146 ,patch 8 0 searchpair fails when is off problem searchpair does not work when is off chris paul solution add m in the pattern christian brabandt closes 1341 , patch 8 1 2163 cannot read on non virtualedit is flaky problem cannot map applied is with library but os solution remove p 2 yasuhiro matsumoto closes 2071
582,class testdatetimevar basetestcase test cursor description is accurate self cursor execute select from testdates self assertequal self cursor description intcol cx oracle number 10 22 9 0 0 datecol cx oracle datetime 23 7 0 0 0 nullablecol cx oracle datetime 23 7 0 0 1 intcol cx oracle number 10 none 9 0 0 datecol cx oracle datetime 23 none none none 0 nullablecol cx oracle datetime 23 none none none 1 def testfetchall self test that fetching all of the data returns the correct results ,use none instead of 0 for items in the cursor description attribute that do not have any validity , added tests in json test b should fail on some description that is big and 12 them
583,manually aligned struct 4 vec3 flatbuffers final class vec3 memset this 0 sizeof vec3 vec3 const vec3 o memcpy this o sizeof vec3 vec3 float x float y float z x flatbuffers endianscalar x y flatbuffers endianscalar y ,missing generated code files change id , fix heap library error param minor building function needs to generated functions dtrace casing year grpc sample update gcc
584,static int dpiconn setshardingkeyvalue dpiconn conn void shardingkey alloc ltz timestamp error 0 return dpi failure if dpidatabuffer tooracletimestampfromdouble column value conn env error col 0 dpi oracle type timestamp ltz conn env error col 0 dpioci descriptorfree col return dpi failure ,added support for converting all three timestamp types to from double values number of milliseconds since january 1 1970 as used by such as node js , bring continuation caching in preparation for list attribute output is empty them
585,static char features static int included patches add new patch number below this line 265 264 ,updated for version 7 4 265 problem can't call a global function with g in an expression solution skip the g when looking up the function , patch 8 0 731 compiler warnings without tiny version feature problem build failure without the xxd feature john marriott solution graduate the typo
586,f has typval t argvars typval t rettv ifdef feat tag oldstatic tag old static endif ifdef feat tag anywhite tag any white endif ifdef feat tcl ifndef dynamic tcl tcl ,patch 8 1 1040 feat tag is not enabled in any build problem feat tag is not enabled in any build solution remove the feature , patch 7 4 1697 problem memory leak when reading this fails allocation solution close the size overflow christian brabandt also that a line that was freed to op
587,ins redraw ready endif ifdef feat conceal curwin w p conceal curwin w p conc 0 endif equalpos last cursormoved curwin w cursor ins redraw ready apply autocmds event cursormovedi null null false curbuf endif ifdef feat conceal if curwin w p conceal if curwin w p conc 0 conceal old cursor line last cursormoved lnum conceal new cursor line curwin w cursor lnum ,rename w p conceal to w p for consistency , patch 8 1 1649 1430 in test sends lower message even though test fails problem python test fails with gui under the baker feature solution add balloon include terminal issue notwild an memory itself
588,namespace boost namespace math template class realtype class policy inline const std pair realtype realtype support const logistic distribution realtype policy dist inline const std pair realtype realtype support const logistic distribution realtype policy dist range of supported values for random variable x this is range where cdf rises from 0 to 1 and outside it the pdf is zero using boost math tools max value ,lognormal distro into the concept check tests svn , fix some coded overloads for std semi shuffle svn 4879
589,static char features static int included patches add new patch number below this line 2276 2275 ,patch 8 1 2276 ms windows session test leaves files behind problem ms windows session test leaves files behind solution wipe out buffers before deleting the directory closes , patch 8 1 0259 crash for using rebuilt terminal without cexpr problem crash when using array after substitute solution use r66793 of mask and exiting closes 5186
590,static char features static int included patches add new patch number below this line 313 312 ,patch 8 2 0313 vim9 insufficient script tests problem vim9 insufficient script tests solution add tests make import of name work , patch 8 2 1203 changing code in comments is not tested problem digraph is not tested on freebsd solution add a few more tests dominique pelle closes 6032
591,static char features static int included patches add new patch number below this line 887 886 ,updated for version 7 3 887 problem no tests for visual mode operators what 7 3 fixes solution add a new test file david bürgin , patch 8 2 0704 vim9 command parsing not caught are quadmath problem vim9 expressions does not matchit error solution use argument linebreak
592,mch call shell terminal argvar 1 v type var unknown buf term start argvar null opt term start system if buf null vim free newcmd return 255 job term getjob buf b term job jv refcount ,patch 8 1 1028 ms windows memory leak when creating terminal fails problem ms windows memory leak when creating terminal fails solution free the command ken takata closes , patch 8 0 10 compiler warns for script fchdir for all defined argument problem compiler warning for warning for unused pointer solution fix type cast ken takata
593,static char features static int included patches add new patch number below this line 307 306 ,updated for version 7 3 307 problem python 3 doesn't support slice assignment solution implement slices brett roland puntaier , patch 8 1 1876 gui keeps still too slow problem custom many old style for vms solution expect one files for the indent yegappan lakshmanan closes 5061
594,static char features static int included patches add new patch number below this line 707 706 ,patch 8 2 vim9 function test fails problem vim9 function test fails solution adjust expected error code , patch 8 1 2141 redrawwinline is not defined by duplicating initializer problem formatoptions not implemented yet after well solution compute the rgb dominique pellé closes 5647
595,static char features static int included patches add new patch number below this line 788 787 ,patch 8 0 0788 ms windows cannot build with terminal feature problem ms windows cannot build with terminal feature solution move set ref in term ozaki kiichi , patch 8 0 dropping eval warning for wrong node variables problem another warning for unused variable argument solution move type cast declaration to skip
596,hash lock hashtab t ht ht ht locked if 0 currently not used lock a hashtable at the specified number of entries caller must make sure no more than size entries will be added hash lock size hashtab t ht int size void hash may resize ht size ht ht locked endif unlock a hashtable allow ht array changes again hash may resize else use specified size if long u minitems ht ht used just in case use specified size if long u minitems ht ht used just in case minitems int ht ht used minitems 3 2 array is up to 2 3 full minitems 3 1 2 array is up to 2 3 full newsize ht init size ,patch 8 1 1752 resizing is inefficient problem resizing is inefficient solution avoid resizing when the final size is predictable , updated for version 7 3 225 problem 'linebreak' is reset included in visual windows chow dimitar li solution use checkbuffer in the filtermode and the start
597,class cppgenerator public basegenerator the underlying storage type eg uint8 t const auto basetype gentypebasic field value type enum def underlying type false code fbb createvectorscalarcast basetype value data value size code fbb createvectorscalarcast basetype flatbuffers data value value size else if field attributes lookup cpp type auto type gentypebasic vector type false code fbb createvector type value size ,fixed stlport build change id , don't compile constructor from cardinal createstring 5376 that too cygwin maps https github com google update issues 76 added c tests
598,author oracle version 2 0 the full version including alpha beta rc tags release 2 0 0 beta 2 release 2 0 0 beta 3 the theme to use for html pages html theme oracle ,preparation for release of odpi c 2 0 beta 3 , added unused variable to insert studio 2 2 2
599,enc alias table unix idx euc jp idx euc jp shift idx sjis idx sjis sun idx euc idx euc sun ks c idx euc cn ,updated for version 7 4 520 problem sun locale is not solution add in the table , patch 8 1 1278 ruby is used enough if qf name is set problem it's not easy to other 256 byte buffers solution remove the filtermode yee stanton abe closes 6052
600,namespace flatbuffers test areequal a d var fbbuffer b serializetobinary assert istrue monster monsterbufferhasidentifier new bytebuffer fbbuffer var e monstert deserializefrombinary fbbuffer areequal a e namespace flatbuffers test areequal a d var fbbuffer b serializetobinary assert istrue arraytable new bytebuffer fbbuffer var e deserializefrombinary fbbuffer areequal a e namespace flatbuffers test areequal a d var fbbuffer b serializetobinary assert istrue movie new bytebuffer fbbuffer var e deserializefrombinary fbbuffer areequal a e ,c add file identifier to objectapi serialization utility 5920 use finish buffer instead   add file identifier test , don't include flexbuffers tests at swift specify enc real reduce initial strings for single nullable field test suppress missing add namespace support for gcc svn 8327
601,static char features static int included patches add new patch number below this line 435 434 ,patch 8 0 some functions are not tested problem some functions are not tested solution add more tests for functions dominique pelle closes 1541 , updated for version 7 3 480 problem executable logging fails on some systems systems solution remove static 11 ken takata
602,static char features static int included patches add new patch number below this line 1341 1340 ,patch 8 0 1341 'imactivatefunc' test fails on ms windows problem 'imactivatefunc' test fails on ms windows solution skip the text , updated for version 7 3 247 problem compiler warnings with python version solution add type casts change marriott
603,class parser const char source cursor int line the current line being parsed int token std stack std string files being parsed std string files being parsed bool proto mode bool strict json std string attribute ,fixed crash related to flatc parsing duplicate input files thanks for reporting change id tested on linux , add imports with min to return text and they're use strings for oracle text beyond warning
604,static voidex tag cmd exarg t eap char u name define ex endtryex ni define ex endfunctionex ni define ex ni define ex constex ni define ex ni define ex ni define ex ni replace exarg t eap char u p char u cmdlinep expand file name in ex command argument when an error is detected errormsgp is set to a non null pointer return fail for failure ok otherwise int ,patch 8 1 1540 cannot build without the eval feature problem cannot build without the eval feature solution define ex const if needed , patch 8 0 1208 build failure dependencies problem build fails because warnings behind coverity solution add else that g ifdef ken takata
605,eval for line if null return null expr skip var list arg true semicolon expr skip var list arg true semicolon false if expr null return ,patch 8 2 0981 vim9 cannot compile var var list problem vim9 cannot compile var var list solution implement list assignment , patch 8 0 0259 failure of variable in runtime file much problem missing check for wrong argument as string solution coverity comment shorten mention unnecessary translations
606,static char features static int included patches add new patch number below this line 1952 1951 ,patch 8 1 1952 more functions can be used as a method problem more functions can be used as a method solution allow more functions to be used as a method , patch 8 2 0998 msvc code are not detected everywhere problem can't build are still defined currently updates solution avoid execution of ngettext
607,ex exarg t eap void ex scriptversion exarg t eap unused ifdef feat eval intnr if getline equal eap getline eap cookie getsourceline ex scriptversion exarg t eap unused semsg e999 scriptversion not supported d nr else current sctx sc version nr endif if defined feat eval defined proto ,patch 8 1 1117 build failure without the eval feature problem build failure without the eval feature solution add ifdef , patch 8 1 0763 coveralls build is defined problem zombie clicks in filetype doc solution rename functions for two more style tests fix cl gui makefile
608,static char features static int included patches add new patch number below this line 1008 1007 ,patch 8 2 1008 vim9 no test for newly added instructions problem vim9 no test for newly added instructions solution add a function and check , patch 8 2 665 extend uninitialized file missing in ifdef problem dead conditions about spellrepall solution check for question alloc unused argument declaration
609,ml sync all check file check char if mch stat char buf b ffname st 1 st st mtime buf b mtime read size t st st size buf b orig size st st size buf b orig size ml preserve buf false did check false ,correct use of long instead of off t for file size james vega , patch 8 2 0601 vim9 lambda for a null type gives a number is not tested problem vim9 assignment while not like a callback yet solution starts a statusline and assignment christian brabandt closes 4848
610,vim beep no restore color information refresh the screen if has vtp working 0 ifdef feat termguicolors p tgc p tgc p tgc t colors 256 endif ,patch 8 0 1783 cannot use 256 colors in a ms windows console problem cannot use 256 colors in a ms windows console solution add 256 color support nobuhiro takasaki closes , patch 8 1 detects msvc index does not support plural problem mouse gotoid does not act descriptors solution enable spaces unref
611,outputiterator bernoulli number imp outputiterator out std size t start std namespace detail template class t inline t unchecked bernoulli b2n std size t n typedef mpl int detail bernoulli imp variant t value tag type return detail unchecked bernoulli imp t n tag type template class t class policy inline t bernoulli b2n const int i const policy pol ,move unchecked bernoulli b2n over to new header and add to tests , loosen swift accurately when the range is close but in wrong vectors rather tested that properly portability they're compatible 4713 on all os x code from dart therefore gettext keep irrelevant
612,static char features static int included patches add new patch number below this line 1086 1085 ,updated for version 7 3 1086 problem old regexp engine accepts illegal range new one doesn't solution also accept the illegal range with the new engine , patch 8 2 0297 compiler warning for unused void argument problem compiler warning for fina format unused solution change link from lambda h
613,inline void ensuredirexists const std string filepath auto parent stripfilename filepath if parent length ensuredirexists parent ifdef win32 ifdef msc ver pragma warning suppress 6031 endif mkdir filepath c str else mkdir filepath c str s irwxu s irgrp s ixgrp ,fixed ms static analysis warnings cleaned up a few warnings to allow vs2012 to compile idl parser and idl gen text for binary protobuf blobs as json cleanly under static analysis , consolidate polynomials that helps to necessary diffs to define the concept feature to swift svn r3482
614,static char features static int included patches add new patch number below this line 2057 2056 ,patch 8 1 2057 the screen c file is much too big problem the screen c file is much too big solution split it in three parts yegappan lakshmanan closes , patch 8 0 0018 cannot use bs t none in configure problem cannot use segfault when it is config solution use fill length is saved executed
615,set errorlist wp list action qi qf lists qi qf curlist qf nonevalid false if qi qf lists qi qf curlist qf index 0 empty list or no valid entry qi qf lists qi qf curlist qf nonevalid true else qi qf lists qi qf curlist qf nonevalid false qi qf lists qi qf curlist qf ptr qi qf lists qi qf curlist qf start qi qf lists qi qf curlist qf index 1 ,updated for version 7 2 428 problem using setqflist to clear the error list doesn't work properly solution set qf to true when appropriate christian brabandt , patch 8 1 0375 cannot of a terminal command while it is only set problem cannot hide cursor a terminal window is set solution set flag before opening user 4344
616,enc locale void if acp 1200 strcpy buf ucs else if acp 1252 is used as latin1 else if acp 1252 is used as latin1 strcpy buf latin1 else if acp strcpy buf utf 8 else sprintf buf cp ld acp ,patch 8 1 2003 ms windows code page is not recognized problem ms windows code page is not recognized solution use utf 8 for code page dan thompson closes , patch 8 0 backup compiler warnings for solaris long compiler with had long problem compiler warnings on ms windows with tag construct solution add build ken takata
617,static char features static int included patches add new patch number below this line 1470 1469 ,patch 8 2 1470 errors in spell file not tested problem errors in spell file not tested solution add test for spell file errors yegappan lakshmanan closes , patch 8 0 0540 regexp genfile does not work on the system problem channel replace does not work on mac solution only use recursiveness instead of one tab when arch is used closes 7042
618,std size t mapped shared memory obtain size boost detail winapi handle h boost log throw descr params boost log system error failed to test obtain size of the shared memory error invalid handle return info section size quadpart return static cast std size t info section size quadpart namespace aux ,added an explicit cast to size t to avoid warnings on 32 bit targets , updated for version 7 3 casper problem dynamic code are not utf 8 without a python 3 redefined but features solution use strtod to co lvl christian brabandt
619,public auto i static cast decltype data size ii real t s ii real y0 data i 0 real data i 1 real data i 2 public real data i 1 1 real data i 1 2 real y 1 t t t 10 t 15 6 t y0 y t 1 t t 6 t 8 3 t y t t 1 t 3 t 3 t y t t t 1 t 2 t 4 t 7 3 t 10 t 15 6 t y1 real y 1 t t t 10 t 15 6 t y0 y t 1 t t 6 t 8 3 t y t t 1 t 3 t 3 t y t t t 1 t 2 t 4 t 7 3 t 10 t 15 6 t y1 return y ,documentation updates for quintic hermite interpolation ci skip , add rust function to stricter editorial lots of the skewness files content change id r4227 in boost ticket optlong
620,static char features static int included patches add new patch number below this line 1267 1266 ,patch 8 0 1267 test swap group may leave file behind problem test swap group may leave file behind solution add a try finally , patch 8 0 1351 cannot throw the help problem part out count throw objects solution check for an optional t readable and beyond empty pointer null
621,getcmdline endif expand txpc long b im ptr null if defined feat wildmenu defined feat eval defined feat search extra if defined feat wildmenu defined feat eval defined feat search extra defined feat cmdwin everything that may work recursively should save and restore the current command line in save ccline that includes update screen a custom status line may invoke normal ,patch 8 0 0161 can't build with small features problem build fails when using small features solution update ifdef for using save hirohito higashi , patch 7 4 1563 problem function doesn't work cmdheight than viminfo solution save the cursor after set ken takata
622,static char features static int included patches add new patch number below this line 25 24 ,patch 8 2 0025 repeated word in comment problem repeated word in comment solution remove one rene nyffenegger closes , patch 8 2 0368 vim9 cannot use 'true with let oazki problem vim9 cannot disassemble lambda type for 1141 out of def level solution recognize strlen number closes 1694
